FACLID21,JURDID,STATE,COUNTY,FACLNAME,STRATUM,WEIGHT,CONFPOP,V19,NCONPOP,V21,TOTPOP,V23,NONCIT,V25,QWKNDR,WEEKNDR,V28,ADMALE,V30,ADFEML,V32,JUVMALE,V34,JUVFEML,V36,TOTGEND,V38,JUVADS,V40,CONVMALE,V42,CONVFML,V44,UNCONVML,V46,UNCONVFM,V48,TOTADCNV,V50,WHITE,V52,BLACK,V54,HISP,V56,AMINDALK,V58,ASIAN,V60,HAWPAC,V62,TWORACE,TWORACEF,RACESPEC,OTRACE,V65,RACEDK,RACEDKF,TOTRACE,V67,MARSHAL,V69,FBOP,V69F,ICE,V69I,BIA,V69B,OTRSPEC,OTRAUTH,V69OF,YOURST,V71,OTRST,V73,LOCSTATE,V75,LOCOTRST,V77,TOTAUTH,V79,ADMITS,V82,DSCGH,V85,PEAKDATE,DAYINMT,V87,ADP,V89,RATCAP,V91,ELECMON,V93,HOMDTN,V95,COMMSVC,V97,DAYRPTG,V99,PRETSUP,V101,WKPROG,V103,DRUGPROG,V105,PROGSPEC,OTRPROG,V108,TOTNONCF,V110,ADMLNCNF,V112,ADFMNCNF,V114,JVMLNCNF,V116,JVFMNCNF,V118,NCNFGNDR,V120,CONVNCNF,V122,UNCNVNCF,V124,TOTCNVST,V126,NCONPOP2
1.11019E+20,111019019,11,CALHOUN COUNTY,CALHOUN COUNTY JAIL,10,15.7,20,0,0,0,20,0,0,0,1,0,0,20,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,9,0,0,0,20,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,20,0,0,0,0,0,0,0,0,0, ,0,0,11,0,0,0,0,0,0,0,11,0,5,0,4,0,28,21,0,20,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71084E+20,171084084,17,RUSSELL COUNTY,RUSSELL COUNTY JAIL,10,15.7,20,0,0,0,20,0,0,0,1,0,0,15,0,5,0,0,0,0,0,20,0,0,0,11,0,4,0,4,0,1,0,20,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,20,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,1,0,9,0,4,0,23,25,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.10591E+19,41059059,4,PRAIRIE COUNTY,PRAIRIE COUNTY JAIL,10,15.7,21,0,0,0,21,0,0,0,1,0,0,19,0,2,0,0,0,0,0,21,0,0,0,6,0,2,0,13,0,0,0,21,0,3,0,17,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,21,0,0,0,0,0,0,0,0,0, ,0,0,3,0,0,0,0,0,0,0,3,0,5,1,1,1,22,26,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41065E+20,141065065,14,MENARD COUNTY,MENARD COUNTY JAIL,10,15.7,21,0,0,0,21,0,0,9,1,3,0,19,0,1,0,1,0,0,0,21,0,1,0,4,0,1,0,16,0,0,0,21,0,13,0,2,0,5,0,0,0,0,0,0,0,0,0, ,0,0,1,0,21,0,9,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,9,0,19,0,19,0,1,28,0,24,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32064E+20,432064001,43,MOORE COUNTY,MOORE COUNTY JAIL,10,15.7,22,0,0,0,22,0,0,0,1,0,0,20,0,2,0,0,0,0,0,22,0,0,0,16,0,2,0,4,0,0,0,22,0,16,0,5,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,22,0,0,0,0,0,0,0,0,0, ,0,0,18,0,0,0,0,0,0,0,18,0,4,0,0,0,30,23,0,19,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21005E+20,221005005,22,ESSEX COUNTY,ESSEX COUNTY WOMEN IN TRANSITION,1,1,24,0,16,0,40,0,0,0,2,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,22,0,1,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,24,0,0,0,1,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,2,0,7,0,1,0,26,24,0,21,0,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,16,0,0,0,16,0,0,0,0,0,16,0,16,0,0,0,16,0,16
2.61042E+20,261042042,26,HENRY COUNTY,HENRY COUNTY JAIL,10,15.7,24,0,0,0,24,0,0,0,1,2,0,22,0,2,0,0,0,0,0,24,0,0,0,2,0,0,0,20,0,2,0,24,0,21,0,2,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,24,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,24,38,0,32,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01007E+20,501007007,50,BURNETT COUNTY,BURNETT COUNTY LAW ENFORCEMENT CENTER,9,5.5377,24,0,4,0,28,0,0,0,2,0,0,20,0,4,0,0,0,0,0,24,0,0,8,17,0,4,0,3,0,0,0,24,0,13,0,2,0,0,0,9,0,0,0,0,0,0,0, ,0,0,0,0,24,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,25,36,0,30,1,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
2.61025E+20,261025025,26,CLINTON COUNTY,CLINTON COUNTY JAIL,10,15.7,25,0,0,0,25,0,0,0,1,2,0,22,0,3,0,0,0,0,0,25,0,0,0,7,0,0,0,15,1,3,0,25,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,25,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,7,30,0,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71032E+20,371032032,37,HUGHES COUNTY,HUGHES COUNTY JAIL,10,15.7,25,0,0,0,25,0,0,0,2,0,0,22,0,3,0,0,0,0,0,25,0,0,0,4,0,0,0,18,0,3,0,25,0,16,0,2,0,1,0,6,0,0,0,0,0,0,0, ,0,0,0,0,25,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,28,0,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98002E+20,391002002,39,ALLEGHENY COUNTY,COMMUNITY CORRECTIONS CENTER/GOODWILL,1,1,25,0,0,0,25,0,0,0,2,0,0,25,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,25,0,16,0,8,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,25,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,29,0,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7108E+20,171080080,17,RICE COUNTY,RICE COUNTY JAIL,9,5.5377,26,0,0,0,26,0,0,0,1,0,9,23,0,3,0,0,0,0,0,26,0,0,0,2,1,3,1,21,1,0,1,26,0,14,1,7,1,4,1,1,1,0,1,0,1,0,1, ,0,1,0,1,26,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,38,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51004E+20,151004004,15,BENTON COUNTY,BENTON COUNTY JAIL,10,15.7,28,0,21,0,49,0,0,0,1,4,0,25,0,3,0,0,0,0,0,28,0,0,0,24,0,3,0,1,0,0,0,28,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,28,0,0,0,0,0,0,0,0,0, ,0,0,4,0,0,0,0,0,0,0,4,0,12,0,7,0,24,30,0,25,0,47,0,21,0,0,0,0,9,0,9,0,0,0,0,0,0, ,0,0,21,0,0,9,0,9,0,9,0,9,21,0,21,0,0,0,21,0,21
1.91013E+20,191013013,19,CATAHOULA PARISH,CATAHOULA PARISH JAIL & DETENTION FAC,1,1,28,1,0,0,28,1,0,0,2,0,0,28,1,0,0,0,0,0,0,28,1,0,0,15,0,0,0,13,0,0,0,28,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0, ,0,8,0,8,28,0,0,0,0,0,0,0,0,0, ,0,0,13,0,0,0,4,0,0,0,17,0,3,1,3,1,17,31,1,25,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41198E+20,441198198,44,ROBERTSON COUNTY,ROBERTSON COUNTY JAIL,10,15.7,28,0,0,0,28,0,0,0,2,0,0,26,0,1,0,1,0,0,0,28,0,1,0,10,0,1,0,17,0,0,0,28,0,7,0,17,0,4,0,0,0,0,0,0,0,0,0, ,0,0,0,0,28,0,0,0,0,0,0,0,0,0, ,0,0,2,0,0,0,0,0,0,0,2,0,26,0,10,0,2,30,0,28,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31023E+20,131023023,13,GEM COUNTY,GEM COUNTY JAIL,9,5.5377,29,0,2,0,31,0,1,0,2,0,0,25,0,4,0,0,0,0,0,29,0,0,0,15,0,4,0,10,0,0,0,29,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0, ,0,0,0,0,29,0,0,0,0,0,0,0,0,0, ,0,0,9,0,0,0,0,0,0,0,9,0,9,0,15,0,16,44,0,37,0,54,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2
1.91033E+20,191033032,19,MADISON PARISH,MADISON PARISH JAIL,1,1,30,1,0,0,30,1,0,0,2,0,0,30,1,0,0,0,0,0,0,30,1,0,0,2,1,0,1,28,1,0,1,30,1,4,1,25,1,1,1,0,1,0,1,0,1,0,1, ,0,1,0,1,30,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,9,0,0,0,9,0,9,0,9,0,0,9,30,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1021E+19,11021021,1,CRENSHAW COUNTY,CRENSHAW COUNTY JAIL,9,5.5377,31,0,0,0,31,0,0,0,1,0,0,27,0,4,0,0,0,0,0,31,0,0,0,8,0,1,0,19,0,3,0,31,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,31,0,0,0,0,0,0,0,0,0, ,0,0,7,0,0,0,0,0,1,0,8,0,22,0,23,0,29,40,0,40,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10631E+19,61063062,6,YUMA COUNTY,YUMA COUNTY JAIL,10,15.7,31,0,0,0,31,0,5,0,1,2,0,28,0,3,0,0,8,0,8,31,0,0,8,4,0,1,0,24,0,2,0,31,0,21,0,1,0,9,0,0,0,0,0,0,0,0,0, ,0,0,0,0,31,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,5,0,0,0,5,0,8,0,4,0,6,36,0,30,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41055E+20,141055055,14,MCDONOUGH COUNTY,MCDONOUGH COUNTY JAIL,5,11.3636,31,0,0,0,31,0,0,0,1,2,0,28,0,2,0,1,0,0,0,31,0,1,0,10,0,0,0,19,0,2,0,31,0,23,0,7,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,31,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,9,37,0,30,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01004E+20,301004004,30,COOS COUNTY,COOS COUNTY JAIL AND FARM,5,11.3636,32,0,2,0,34,0,0,0,1,0,0,31,0,0,0,1,0,0,0,32,0,1,0,18,0,0,0,14,0,0,0,32,0,29,0,2,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,32,0,0,0,0,0,0,0,0,0, ,0,0,2,0,0,0,8,0,0,0,10,0,10,0,6,0,11,35,0,38,1,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
4.41088E+20,441088088,44,GOLIAD COUNTY,GOLIAD COUNTY JAIL,5,11.3636,32,0,0,0,32,0,3,0,1,1,0,30,0,2,0,0,0,0,0,32,0,0,0,13,0,1,0,17,0,1,0,32,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0, ,0,0,0,0,32,0,1,0,0,0,3,0,0,0, ,0,0,3,0,0,0,0,0,0,0,7,0,15,0,13,0,19,32,0,35,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41009E+20,241009009,24,CARLTON COUNTY,CARLTON COUNTY JAIL,9,5.5377,33,0,0,0,33,0,0,0,2,0,0,30,0,3,0,0,0,0,0,33,0,0,0,9,0,2,0,21,0,1,0,33,0,22,0,2,0,3,0,6,0,0,0,0,0,0,0, ,0,0,0,0,33,0,0,0,0,0,0,0,0,0, ,0,0,4,0,0,0,0,0,0,0,4,0,25,0,5,0,11,46,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72055E+20,372055013,37,MIDWEST CITY,MIDWEST CITY JAIL,9,5.5377,33,0,0,0,33,0,2,1,1,9,1,26,0,7,0,0,0,0,0,33,0,0,0,22,0,7,0,4,0,0,0,33,0,10,0,20,0,3,0,0,0,0,0,0,0,0,0, ,0,0,0,0,33,0,0,0,0,0,2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,0,95,1,93,1,22,42,1,35,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11005E+20,411005005,41,BAMBERG COUNTY,BAMBERG COUNTY JAIL,10,15.7,33,0,0,0,33,0,0,0,1,1,0,31,0,1,0,1,0,0,0,33,0,1,0,15,0,0,0,17,0,1,0,33,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,33,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,17,45,0,35,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81025E+20,481025025,48,PACIFIC COUNTY,PACIFIC COUNTY JAIL,10,15.7,33,0,1,0,34,0,1,0,2,0,0,29,0,3,0,1,0,0,0,33,0,0,0,22,0,1,0,8,0,2,0,33,0,26,0,0,0,3,0,3,0,1,0,0,0,0,0, ,0,0,0,0,33,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,26,44,0,35,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3.9106E+20,391060059,39,UNION COUNTY,UNION COUNTY JAIL,9,5.5377,34,0,0,0,34,0,1,0,2,0,0,34,0,0,0,0,0,0,0,34,0,18,0,16,0,0,0,18,0,0,0,34,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,34,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,15,35,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92027E+20,192027003,19,JENNINGS CITY,JENNINGS CITY JAIL,9,5.5377,35,0,0,0,35,0,1,0,2,0,0,27,0,8,0,0,0,0,0,35,0,0,0,5,0,0,0,22,1,8,1,35,0,20,0,14,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,35,0,0,0,0,0,1,0,0,0, ,0,0,34,0,0,0,0,0,0,0,35,0,10,0,3,0,28,41,0,38,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61051E+20,261051051,26,JOHNSON COUNTY,JOHNSON COUNTY JAIL,8,2.7519,35,0,0,0,35,0,0,0,2,0,0,33,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,33,0,2,0,35,0,28,0,5,0,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,35,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,56,0,63,0,15,53,0,43,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41027E+20,341027027,34,CURRITUCK COUNTY,CURRITUCK COUNTY JAIL,5,11.3636,35,0,0,0,35,0,1,0,2,0,0,28,0,7,0,0,0,0,0,35,0,0,0,6,0,2,0,22,0,5,0,35,0,25,0,9,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,35,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,24,0,18,0,6,40,0,37,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41229E+20,441229229,44,TYLER COUNTY,TYLER COUNTY JAIL,10,15.7,36,0,0,0,36,0,0,0,2,0,0,33,0,3,0,0,0,0,0,36,0,0,0,3,1,2,1,30,0,1,1,36,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,36,0,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,3,0,15,0,14,0,6,45,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1043E+19,51043042,5,SANTA CLARA COUNTY,SANTA CLARA CO MOUNTAIN VIEW WORK FURL CENTER,1,1,37,0,0,0,37,0,0,9,2,0,0,25,0,12,0,0,8,0,8,37,0,0,8,25,0,12,0,0,8,0,8,37,0,5,0,3,0,22,0,1,0,3,0,0,9,0,9,All Others,3,0,0,9,37,0,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,0,34,0,1,121,0,157,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91001E+20,291001001,29,CHURCHILL COUNTY,CHURCHILL COUNTY JAIL,9,5.5377,37,0,0,0,37,0,1,0,1,3,0,29,0,7,0,0,0,1,0,37,0,1,0,15,0,4,0,14,0,4,0,37,0,19,0,3,0,6,0,8,0,1,0,0,0,0,0, ,0,0,0,0,37,0,1,0,0,0,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,3,0,39,0,40,0,6,64,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71072E+20,171072072,17,OTTAWA COUNTY,OTTAWA COUNTY DETENTION CENTER,9,5.5377,38,0,0,0,38,0,4,0,2,0,0,38,0,0,0,0,0,0,0,38,0,0,0,10,0,0,0,28,0,0,0,38,0,26,0,6,0,6,0,0,0,0,0,0,0,0,0, ,0,0,0,0,38,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,4,46,0,40,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41056E+20,441056056,44,DALLAM-HARTLEYCOUNTY,DALLAM-HARTLEY REGIONAL JAIL,12,1,38,0,0,0,38,0,4,0,2,0,0,29,0,9,0,0,0,0,0,38,0,0,0,5,0,2,0,24,0,7,0,38,0,17,0,3,0,18,0,0,0,0,0,0,0,0,0, ,0,0,0,0,38,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,37,0,0,0,38,0,18,0,12,0,22,46,0,29,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41102E+20,141102102,14,WOODFORD COUNTY,WOODFORD COUNTY JAIL,10,15.7,40,0,0,0,40,0,0,0,1,3,0,32,0,8,0,0,0,0,0,40,0,0,0,20,0,6,0,12,0,2,0,40,0,36,0,2,0,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,40,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,22,40,0,40,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61027E+20,361027027,36,GALLIA COUNTY,GALLIA COUNTY JAIL,10,15.7,40,0,0,0,40,0,0,0,2,0,0,28,0,12,0,0,0,0,0,40,0,0,0,11,0,6,0,17,0,6,0,40,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,40,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,9,29,40,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31085E+20,431085085,43,TROUSDALE COUNTY,TROUSDALE COUNTY JAIL,9,5.5377,40,0,0,0,40,0,0,0,2,0,0,36,0,4,0,0,0,0,0,40,0,0,0,22,0,1,0,14,1,3,0,40,0,24,0,16,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,40,0,0,0,0,0,0,0,0,0, ,0,0,18,0,0,0,0,0,0,0,18,0,12,0,12,0,30,40,0,40,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91034E+20,391034034,39,JUNIATA COUNTY,JUNIATA COUNTY JAIL,10,15.7,41,0,0,0,41,0,4,0,2,0,0,32,0,8,0,1,0,0,0,41,0,0,0,16,0,2,0,17,0,6,0,41,0,30,0,1,0,9,0,0,0,1,0,0,0,0,0, ,0,0,0,0,41,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,41,0,32,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41025E+20,141025025,14,EFFINGHAM COUNTY,EFFINGHAM COUNTY JAIL,9,5.5377,42,0,0,0,42,0,0,0,1,3,0,34,0,8,0,0,0,0,0,42,0,0,0,9,0,1,0,25,0,7,0,42,0,38,0,3,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,42,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,5,0,0,0,6,0,27,1,23,1,12,50,0,45,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81016E+20,481016016,48,JEFFERSON COUNTY,JEFFERSON COUNTY JAIL,9,5.5377,42,0,2,0,44,0,0,0,2,0,0,34,0,8,0,0,0,0,0,42,0,0,0,7,0,3,0,27,0,5,0,42,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,42,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,26,49,0,44,1,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,2
1.20378E+19,12037801,1,HOOVER CITY,HOOVER CITY JAIL,9,5.5377,43,0,0,0,43,0,13,1,2,0,0,41,0,2,0,0,0,0,0,43,0,0,0,31,0,2,0,10,0,0,0,43,0,21,1,12,0,10,0,0,0,0,0,0,0,0,0, ,0,0,0,0,43,0,0,0,0,0,2,0,0,0, ,0,0,0,0,0,0,4,0,0,0,6,0,50,0,51,0,13,70,0,39,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2102E+20,321020020,32,QUAY COUNTY,QUAY COUNTY DETENTION CENTER,5,11.3636,44,0,0,0,44,0,3,0,2,0,0,35,0,9,0,0,0,0,0,44,0,0,0,5,0,1,0,30,0,8,0,44,0,20,0,1,0,23,0,0,0,0,0,0,0,0,0, ,0,0,0,0,44,0,0,0,0,0,3,0,0,0, ,0,0,1,0,0,0,43,0,0,0,47,0,15,0,24,0,17,51,0,57,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10661E+19,11066066,1,WILCOX COUNTY,WILCOX COUNTY JAIL,10,15.7,45,0,0,0,45,0,0,0,1,1,0,45,0,0,0,0,0,0,0,45,0,0,0,3,0,0,0,42,0,0,0,45,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,45,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,12,0,0,0,12,0,3,1,3,1,0,0,9,55,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41001E+20,241001001,24,AITKIN COUNTY,AITKIN COUNTY JAIL,9,5.5377,45,1,0,1,45,1,0,1,2,0,0,38,1,7,1,0,1,0,1,45,1,0,1,20,1,7,1,18,1,0,1,45,1,27,1,3,1,0,1,15,1,0,1,0,1,0,1, ,0,1,0,1,45,1,0,1,0,1,0,1,0,1, ,0,1,0,1,0,1,11,1,0,1,11,1,9,1,7,1,26,47,1,65,1,89,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1, ,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
